k,n,degrees_list,hodge_numbers
3,8,{10, 9, 4},{64095144728, 54549101589779, 4878435841110463, 109829687777885994, 873484075022589404, 2882300202106464736, 4258636568836474914, 2882300202106464736, 873484075022589404, 109829687777885994, 4878435841110463, 54549101589779, 64095144728}
3,8,{10, 9, 5},{141249295373, 97068707943230, 7908454435029934, 169373256803597841, 1309425427590881687, 4257224121297292795, 6261011389867891392, 4257224121297292795, 1309425427590881687, 169373256803597841, 7908454435029934, 97068707943230, 141249295373}
3,8,{10, 9, 6},{296999785829, 168828310739294, 12625413500674684, 258070415949964023, 1942627071486338747, 6227954097052262461, 9119176078669535346, 6227954097052262461, 1942627071486338747, 258070415949964023, 12625413500674684, 168828310739294, 296999785829}
3,8,{10, 9, 7},{600967067645, 291935460011870, 20263068545529244, 397270467016736721, 2918896272997494335, 9238381751482392511, 13472596805082796320, 9238381751482392511, 2918896272997494335, 397270467016736721, 20263068545529244, 291935460011870, 600967067645}
3,8,{10, 9, 8},{1176252770561, 507996923538683, 33232711616212318, 629578475619271455, 4532523157747542584, 14189498111195556889, 20621451611954820822, 14189498111195556889, 4532523157747542584, 629578475619271455, 33232711616212318, 507996923538683, 1176252770561}
3,8,{10, 9, 9},{2234906683712, 896468340625712, 56364551106941977, 1042518923065746474, 7396539121159150019, 22971532458302989708, 33299433298866067068, 22971532458302989708, 7396539121159150019, 1042518923065746474, 56364551106941977, 896468340625712, 2234906683712}
3,8,{10, 10, 1},{7366172592, 11265779621616, 1291829224930263, 33235633285664076, 285258615619621467, 979827456593545212, 1466044542536376610, 979827456593545212, 285258615619621467, 33235633285664076, 1291829224930263, 11265779621616, 7366172592}
3,8,{10, 10, 2},{24222195840, 30165153538587, 3161294067764857, 77354010558908978, 644642396411271300, 2179537856942643830, 3244806081499225578, 2179537856942643830, 644642396411271300, 77354010558908978, 3161294067764857, 30165153538587, 24222195840}
3,8,{10, 10, 3},{61043259648, 61397820285634, 5868065575537855, 136576295098334438, 1105858638822267545, 3682354551300030554, 5455928811340998714, 3682354551300030554, 1105858638822267545, 136576295098334438, 5868065575537855, 61397820285634, 61043259648}
3,8,{10, 10, 4},{138206862813, 112507512516069, 9813703223011716, 217469231894198645, 1712313496657353568, 5618679607632881333, 8286677524344048474, 5618679607632881333, 1712313496657353568, 217469231894198645, 9813703223011716, 112507512516069, 138206862813}
3,8,{10, 10, 5},{293990107848, 195888064675256, 15649125447533027, 330773408835036032, 2535416731273087711, 8203232864904367492, 12045302848112732730, 8203232864904367492, 2535416731273087711, 330773408835036032, 15649125447533027, 195888064675256, 293990107848}
3,8,{10, 10, 6},{598059184786, 332585084023973, 24485776684303407, 495040286908722526, 3699266159174560692, 11809886809455654424, 17268700609990211946, 11809886809455654424, 3699266159174560692, 495040286908722526, 24485776684303407, 332585084023973, 598059184786}
3,8,{10, 10, 7},{1173633659184, 559615902875534, 38320167921826331, 744093764494483438, 5431900408207382565, 17128020272048340362, 24947770687670962034, 17128020272048340362, 5431900408207382565, 744093764494483438, 38320167921826331, 559615902875534, 1173633659184}
3,8,{10, 10, 8},{2233045581897, 943993681798971, 60891464786426054, 1142511595707991613, 8173263137601074070, 25494468724135040431, 37007027571561551490, 25494468724135040431, 8173263137601074070, 1142511595707991613, 60891464786426054, 943993681798971, 2233045581897}
3,8,{10, 10, 9},{4133558289032, 1609102613677736, 99393956087850175, 1817502171880188300, 12801320807490194363, 39594854396509931980, 57320639481713079090, 39594854396509931980, 12801320807490194363, 1817502171880188300, 99393956087850175, 1609102613677736, 4133558289032}
3,8,{10, 10, 10},{7463252471472, 2783046147871563, 167819180224864581, 3023136474312297942, 21095734002761173176, 64914598576869439314, 93820340722344053866, 64914598576869439314, 21095734002761173176, 3023136474312297942, 167819180224864581, 2783046147871563, 7463252471472}
4,8,{1},{0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0}
4,8,{2},{0, 0, 0, 1, 1700, 155422, 2423049, 9017875, 2423049, 155422, 1700, 1, 0, 0, 0}
4,8,{3},{0, 0, 70, 229194, 36070582, 1036627058, 8384552560, 22978936427, 8384552560, 1036627058, 36070582, 229194, 70, 0, 0}
4,8,{4},{0, 1, 232784, 175669830, 14314596094, 280540949759, 1813443646479, 4474039134684, 1813443646479, 280540949759, 14314596094, 175669830, 232784, 1, 0}
4,8,{5},{0, 1764, 44458542, 18209435886, 1081188603306, 17507909614986, 101084163697108, 236481340712539, 101084163697108, 17507909614986, 1081188603306, 18209435886, 44458542, 1764, 0}
4,8,{6},{0, 232848, 2246127268, 653978390373, 32223262474096, 465435645733258, 2510485239735417, 5687751884327923, 2510485239735417, 465435645733258, 32223262474096, 653978390373, 2246127268, 232848, 0}
4,8,{7},{0, 9343620, 51800203404, 12118617035136, 528003987050584, 7067598731236196, 36426971697877668, 80776460899074819, 36426971697877668, 7067598731236196, 528003987050584, 12118617035136, 51800203404, 9343620, 0}
4,8,{8},{1, 184224977, 710132125962, 142648832668755, 5695941739206117, 72212052075136701, 360274775767810071, 786721324480343927, 360274775767810071, 72212052075136701, 5695941739206117, 142648832668755, 710132125962, 184224977, 1}
4,8,{9},{70, 2254680778, 6717219710936, 1205938286170392, 45118241869993364, 549180436585029308, 2673819490919479810, 5771703492196225393, 2673819490919479810, 549180436585029308, 45118241869993364, 1205938286170392, 6717219710936, 2254680778, 70}
4,8,{10},{1764, 19571426028, 48098917883268, 7921364877003501, 281788662534478176, 3323084699268605202, 15874552494662214789, 33959973907677766503, 15874552494662214789, 3323084699268605202, 281788662534478176, 7921364877003501, 48098917883268, 19571426028, 1764}
4,8,{1, 1},{0, 0, 0, 0, 0, 0, 11, 91, 11, 0, 0, 0, 0, 0, 0}
4,8,{2, 1},{0, 0, 0, 70, 21042, 744016, 5531947, 10601939, 5531947, 744016, 21042, 70, 0, 0, 0}
4,8,{2, 2},{0, 0, 3, 6859, 842316, 18696542, 108857786, 193117765, 108857786, 18696542, 842316, 6859, 3, 0, 0}
4,8,{3, 1},{0, 0, 1695, 1360931, 100532782, 1624415628, 7892921510, 13197950797, 7892921510, 1624415628, 100532782, 1360931, 1695, 0, 0}
4,8,{3, 2},{0, 1, 26395, 9918614, 524541431, 7103238339, 31547753091, 51305119547, 31547753091, 7103238339, 524541431, 9918614, 26395, 1, 0}
4,8,{3, 3},{0, 140, 690956, 151510220, 6032081700, 69243340204, 281423218315, 444972926899, 281423218315, 69243340204, 6032081700, 151510220, 690956, 140, 0}
4,8,{4, 1},{0, 69, 1411824, 453128697, 20907569541, 255727673657, 1067231040788, 1699701170601, 1067231040788, 255727673657, 20907569541, 453128697, 1411824, 69, 0}
4,8,{4, 2},{0, 1764, 9264239, 1955492455, 73823878494, 809820961198, 3195815585876, 5002131699029, 3195815585876, 809820961198, 73823878494, 1955492455, 9264239, 1764, 0}
4,8,{4, 3},{0, 26459, 54197040, 8077784453, 255267808153, 2535507195243, 9501784192304, 14634211643361, 9501784192304, 2535507195243, 255267808153, 8077784453, 54197040, 26459, 0}
4,8,{4, 4},{1, 465629, 534631548, 61481403753, 1675627697821, 15233988073709, 54413112386871, 82533594636353, 54413112386871, 15233988073709, 1675627697821, 61481403753, 534631548, 465629, 1}
4,8,{5, 1},{0, 22932, 138982276, 28993332198, 1055278497600, 11193749297444, 43207663178199, 67114781640767, 43207663178199, 11193749297444, 1055278497600, 28993332198, 138982276, 22932, 0}
4,8,{5, 2},{0, 231154, 633468714, 99908640256, 3160449690472, 31016204801526, 114985109839963, 176372490027855, 114985109839963, 31016204801526, 3160449690472, 99908640256, 633468714, 231154, 0}
4,8,{5, 3},{1, 1669435, 2344844626, 285782780151, 7925082916043, 72296072853497, 258066649347845, 391204518669749, 258066649347845, 72296072853497, 7925082916043, 285782780151, 2344844626, 1669435, 1}
4,8,{5, 4},{70, 10984699, 9411738196, 925247461581, 22826154306133, 194682028501875, 670657203456058, 1005357596999521, 670657203456058, 194682028501875, 22826154306133, 925247461581, 9411738196, 10984699, 70}
4,8,{5, 5},{1764, 88991172, 55810789344, 4700967048576, 105857038520352, 854194224735948, 2854905421595591, 4238553119235451, 2854905421595591, 854194224735948, 105857038520352, 4700967048576, 55810789344, 88991172, 1764}
4,8,{6, 1},{0, 1413721, 4597723477, 745357924560, 23515536073177, 228771612525627, 842114351897479, 1288317987692391, 842114351897479, 228771612525627, 23515536073177, 745357924560, 4597723477, 1413721, 0}
4,8,{6, 2},{1, 9112471, 17199548718, 2268246342565, 64309031617473, 589084230128303, 2101148332980425, 3182898122767137, 2101148332980425, 589084230128303, 64309031617473, 2268246342565, 17199548718, 9112471, 1}
4,8,{6, 3},{70, 44534198, 50737184718, 5477151540712, 140056922301476, 1211230513745722, 4193130427002789, 6293083175759439, 4193130427002789, 1211230513745722, 140056922301476, 5477151540712, 50737184718, 44534198, 70}
4,8,{6, 4},{1764, 193254668, 144702077791, 13050847210191, 303220428353950, 2483697005451222, 8357344480582048, 12431798628843685, 8357344480582048, 2483697005451222, 303220428353950, 13050847210191, 144702077791, 193254668, 1764}
4,8,{6, 5},{24696, 860326033, 468640834353, 36382929079902, 776769979981737, 6054915912853131, 19842070566465939, 29270230512790683, 19842070566465939, 6054915912853131, 776769979981737, 36382929079902, 468640834353, 860326033, 24696}
4,8,{6, 6},{232848, 4500113156, 2014352710139, 141157028426891, 2833177173643236, 21264412909044154, 68251401080100442, 100015088061236101, 68251401080100442, 21264412909044154, 2833177173643236, 141157028426891, 2014352710139, 4500113156, 232848}
4,8,{7, 1},{1, 35194307, 77994602058, 10711794585671, 307154197273523, 2819562519121489, 10052867863544549, 15222986438630613, 10052867863544549, 2819562519121489, 307154197273523, 10711794585671, 77994602058, 35194307, 1}
4,8,{7, 2},{70, 174902393, 258070631429, 30136577424112, 793000265008705, 6931358698613603, 24082826995214745, 36173802997392503, 24082826995214745, 6931358698613603, 793000265008705, 30136577424112, 258070631429, 174902393, 70}
4,8,{7, 3},{1764, 669574480, 663611816604, 65933911963826, 1594667694368440, 13294384609602336, 45066170875542035, 67173052339537559, 45066170875542035, 13294384609602336, 1594667694368440, 65933911963826, 663611816604, 669574480, 1764}
4,8,{7, 4},{24696, 2288861661, 1590068529618, 135776473646321, 3030549073357315, 24146796489082073, 79943321711645260, 118283091368158313, 79943321711645260, 24146796489082073, 3030549073357315, 135776473646321, 1590068529618, 2288861661, 24696}
4,8,{7, 5},{232848, 7551659200, 3901722709139, 291010910004603, 6029775680552202, 46030114096960988, 148986623652756710, 218879951483686845, 148986623652756710, 46030114096960988, 6029775680552202, 291010910004603, 3901722709139, 7551659200, 232848}
4,8,{7, 6},{1646568, 26396436060, 10894612889470, 727015517136486, 14125941885492436, 103795604372003868, 329131018237327315, 480401735257696163, 329131018237327315, 103795604372003868, 14125941885492436, 727015517136486, 10894612889470, 26396436060, 1646568}
4,8,{7, 7},{9343620, 103873240512, 37460561648508, 2324466924512716, 43200676986782324, 308844962134091784, 964649959763352807, 1401212285770972115, 964649959763352807, 308844962134091784, 43200676986782324, 2324466924512716, 37460561648508, 103873240512, 9343620}
4,8,{8, 1},{69, 493125739, 841604716302, 102779397522445, 2752380836593843, 24234299957462903, 84446394508389147, 126940164464812393, 84446394508389147, 24234299957462903, 2752380836593843, 102779397522445, 841604716302, 493125739, 69}
4,8,{8, 2},{1763, 2070611159, 2562394086342, 273969920392189, 6829324832656387, 57700049892950835, 196710114670009253, 293666254548667033, 196710114670009253, 57700049892950835, 6829324832656387, 273969920392189, 2562394086342, 2070611159, 1763}
4,8,{8, 3},{24695, 6716543491, 6009966486220, 561779003253373, 13044026357805077, 105873370702851055, 353443752503170729, 524198949557019689, 353443752503170729, 105873370702851055, 13044026357805077, 561779003253373, 6009966486220, 6716543491, 24695}
4,8,{8, 4},{232847, 19562715459, 12927696320782, 1061692608055813, 23016224969606907, 179718484089424855, 587960823652876057, 866528231207649065, 587960823652876057, 179718484089424855, 23016224969606907, 1061692608055813, 12927696320782, 19562715459, 232847}
4,8,{8, 5},{1646567, 54113590859, 27371853204840, 1993764312295325, 40498655339272249, 304697709210888695, 977586963321280217, 1431982885832568841, 977586963321280217, 304697709210888695, 40498655339272249, 1993764312295325, 27371853204840, 54113590859, 1646567}
4,8,{8, 6},{9343619, 150095701495, 60736991824926, 3976431761713037, 76067837838843723, 552632852490636211, 1740388581758918437, 2534459119318966713, 1740388581758918437, 552632852490636211, 76067837838843723, 3976431761713037, 60736991824926, 150095701495, 9343619}
4,8,{8, 7},{44537921, 442620598771, 151512021632526, 9103634413773421, 165580139145239859, 1167081239014910815, 3615795852416141759, 5238259413738418185, 3615795852416141759, 1167081239014910815, 165580139145239859, 9103634413773421, 151512021632526, 442620598771, 44537921}
4,8,{8, 8},{184225039, 1425115507559, 442125016133262, 25163472720828813, 442618277420401803, 3055688274970422483, 9359106627154473289, 13508937797051402073, 9359106627154473289, 3055688274970422483, 442618277420401803, 25163472720828813, 442125016133262, 1425115507559, 184225039}
4,8,{9, 1},{1694, 4637704694, 6547482448924, 732579449389368, 18636352563925432, 159022262929343194, 544639461934814009, 814184161837567883, 544639461934814009, 159022262929343194, 18636352563925432, 732579449389368, 6547482448924, 4637704694, 1694}
4,8,{9, 2},{24626, 17317454126, 18774892552810, 1877476587247566, 44917661161671280, 369864267439455250, 1242960946329665777, 1847027037846199331, 1242960946329665777, 369864267439455250, 44917661161671280, 1877476587247566, 18774892552810, 17317454126, 24626}
4,8,{9, 3},{232778, 49882135100, 41232493560403, 3677141034495111, 82755077295060166, 658125173509710016, 2171626487285331824, 3208583899020991589, 2171626487285331824, 658125173509710016, 82755077295060166, 3677141034495111, 41232493560403, 49882135100, 232778}
4,8,{9, 4},{1646498, 129383599193, 82347019964986, 6564172538015025, 139161595895337019, 1069940454714493957, 3468682376282587058, 5096769062207549945, 3468682376282587058, 1069940454714493957, 139161595895337019, 6564172538015025, 82347019964986, 129383599193, 1646498}
4,8,{9, 5},{9343550, 317531138198, 159039833227528, 11396482738616910, 228118833539447488, 1697530735777289650, 5409922098984333365, 7906728003647073167, 5409922098984333365, 1697530735777289650, 228118833539447488, 11396482738616910, 159039833227528, 317531138198, 9343550}
4,8,{9, 6},{44537852, 763973931155, 309987762517297, 20133826464779328, 381687654015156133, 2752650198357505873, 8628499581647837891, 12545393939250502055, 8628499581647837891, 2752650198357505873, 381687654015156133, 20133826464779328, 309987762517297, 763973931155, 44537852}
4,8,{9, 7},{184224971, 1874657111615, 638416189167430, 38024235748781763, 685960337699771923, 4804553847411515269, 14826986559096547103, 21451608841668397373, 14826986559096547103, 4804553847411515269, 685960337699771923, 38024235748781763, 638416189167430, 1874657111615, 184224971}
4,8,{9, 8},{677352605, 4863955030187, 1455455932718686, 80982858763242093, 1402870425236026675, 9587965341997357303, 29197451100970194803, 42064234856429498921, 29197451100970194803, 9587965341997357303, 1402870425236026675, 80982858763242093, 1455455932718686, 4863955030187, 677352605}
4,8,{9, 9},{2254684292, 13489379927324, 3745345399506880, 199838904311861376, 3372723233750187688, 22679853287895157252, 68447518726364127839, 98327173340198050715, 68447518726364127839, 22679853287895157252, 3372723233750187688, 199838904311861376, 3745345399506880, 13489379927324, 2254684292}
4,8,{10, 1},{22932, 32528857716, 39759911203374, 4157094115070118, 101610528062222652, 846078468703019940, 2858975207352235535, 4255470984767930851, 2858975207352235535, 846078468703019940, 101610528062222652, 4157094115070118, 39759911203374, 32528857716, 22932}
4,8,{10, 2},{231084, 111447989676, 108977058232695, 10340040767772811, 239536500612053280, 1933031039305950178, 6423483764348897830, 9510683756643439397, 6423483764348897830, 1933031039305950178, 239536500612053280, 10340040767772811, 108977058232695, 111447989676, 231084}
4,8,{10, 3},{1644804, 293758451217, 227826988508217, 19570881664427342, 429702128737094329, 3362795618835196875, 10995177182101861679, 16197082826729625019, 10995177182101861679, 3362795618835196875, 429702128737094329, 19570881664427342, 227826988508217, 293758451217, 1644804}
4,8,{10, 4},{9341856, 697909108764, 430894218829767, 33539382266154279, 698549906922351654, 5305480553908739222, 17077019514331654484, 25033095155832713493, 17077019514331654484, 5305480553908739222, 698549906922351654, 33539382266154279, 430894218829767, 697909108764, 9341856}
4,8,{10, 5},{44536158, 1567897504470, 780891925802362, 55264893916367760, 1093565810629209648, 8067415009408432058, 25574223869709444309, 37310809716530068415, 25574223869709444309, 8067415009408432058, 1093565810629209648, 55264893916367760, 780891925802362, 1567897504470, 44536158}
4,8,{10, 6},{184223277, 3422770858783, 1402317211293442, 90725849948652861, 1709157897243908869, 12258555224382375543, 38288736939676422565, 55601461678407561105, 38288736939676422565, 12258555224382375543, 1709157897243908869, 90725849948652861, 1402317211293442, 3422770858783, 184223277}
4,8,{10, 7},{677350912, 7455056053313, 2573612119927641, 153328617701780840, 2757701008789786877, 19252691323455137683, 59279726774689141919, 85696924198453268535, 59279726774689141919, 19252691323455137683, 2757701008789786877, 153328617701780840, 2573612119927641, 7455056053313, 677350912}
4,8,{10, 8},{2254682667, 16668557830615, 4995654763770798, 277007200708744285, 4778625349988035387, 32545385373930575219, 98883658341277361853, 142349102264997867097, 98883658341277361853, 32545385373930575219, 4778625349988035387, 277007200708744285, 4995654763770798, 16668557830615, 2254682667}
4,8,{10, 9},{6892440086, 39111598153202, 10576646872864816, 554981268010205742, 9261033013059858514, 61811770470750386902, 185747977054318197653, 266459204925538811315, 185747977054318197653, 61811770470750386902, 9261033013059858514, 554981268010205742, 10576646872864816, 39111598153202, 6892440086}
4,8,{10, 10},{19571501880, 96646753982016, 24641708179299435, 1250582090461347483, 20437579725096240084, 134642288854398940350, 401695766732994990290, 574905088327970000869, 401695766732994990290, 134642288854398940350, 20437579725096240084, 1250582090461347483, 24641708179299435, 96646753982016, 19571501880}
4,8,{1, 1, 1},{0, 0, 0, 0, 0, 24, 532, 24, 0, 0, 0, 0, 0}
4,8,{2, 1, 1},{0, 0, 1, 1700, 155422, 2423038, 9017767, 2423038, 155422, 1700, 1, 0, 0}
4,8,{2, 2, 1},{0, 0, 209, 85702, 4226438, 47102670, 150351277, 47102670, 4226438, 85702, 209, 0, 0}
4,8,{2, 2, 2},{0, 3, 10377, 1816698, 58277529, 512676368, 1469416681, 512676368, 58277529, 1816698, 10377, 3, 0}
4,8,{3, 1, 1},{0, 1, 21310, 5816282, 217304967, 2016008964, 5869952360, 2016008964, 217304967, 5816282, 21310, 1, 0}
4,8,{3, 2, 1},{0, 70, 229123, 36047770, 1035706578, 8375853548, 22953784663, 8375853548, 1035706578, 36047770, 229123, 70, 0}
4,8,{3, 2, 2},{0, 1902, 2042993, 209121558, 4808912484, 34474093698, 89507015485, 34474093698, 4808912484, 209121558, 2042993, 1902, 0}
4,8,{3, 3, 1},{0, 3389, 4128798, 433548286, 9969943159, 71086346944, 183847369996, 71086346944, 9969943159, 433548286, 4128798, 3389, 0}
4,8,{3, 3, 2},{1, 50948, 28648596, 2144986649, 41115768126, 265229066041, 655641976671, 265229066041, 41115768126, 2144986649, 28648596, 50948, 1}
4,8,{3, 3, 3},{70, 694330, 238183076, 13866378648, 229455050930, 1359752869742, 3231712347136, 1359752869742, 229455050930, 13866378648, 238183076, 694330, 70}
4,8,{4, 1, 1},{0, 1625, 6253675, 942731150, 25245348661, 192816432254, 512379702515, 192816432254, 25245348661, 942731150, 6253675, 1625, 0}
4,8,{4, 2, 1},{0, 22933, 34489393, 3725377030, 84583421415, 592069720256, 1513735182757, 592069720256, 84583421415, 3725377030, 34489393, 22933, 0}
4,8,{4, 2, 2},{1, 232781, 175662966, 14313743519, 280521100057, 1813311246053, 4473719123383, 1813311246053, 280521100057, 14313743519, 175662966, 232781, 1}
4,8,{4, 3, 1},{1, 231019, 174078010, 14176631799, 277779374291, 1795541756781, 4429969325947, 1795541756781, 277779374291, 14176631799, 174078010, 231019, 1}
4,8,{4, 3, 2},{70, 1872093, 828374427, 52970723064, 909838719835, 5468600017374, 13055881243177, 5468600017374, 909838719835, 52970723064, 828374427, 1872093, 70}
4,8,{4, 3, 3},{1764, 12500789, 3615867219, 187634695138, 2865398940397, 16123617921670, 37355761929079, 16123617921670, 2865398940397, 187634695138, 3615867219, 12500789, 1764}
4,8,{4, 4, 1},{69, 2825337, 1393700758, 92404147199, 1608114873421, 9709955752481, 23213080813399, 9709955752481, 1608114873421, 92404147199, 1393700758, 2825337, 69}
4,8,{4, 4, 2},{1763, 18368021, 5941929748, 321658067117, 4999190605917, 28336522057239, 65823228880619, 28336522057239, 4999190605917, 321658067117, 5941929748, 18368021, 1763}
4,8,{4, 4, 3},{24695, 96859147, 22016032450, 996867976027, 13996379864875, 74920443500415, 169547633573583, 74920443500415, 13996379864875, 996867976027, 22016032450, 96859147, 24695}
4,8,{4, 4, 4},{232845, 542255373, 98671695690, 3943444625163, 51319540653561, 262712861346297, 582257123952439, 262712861346297, 51319540653561, 3943444625163, 98671695690, 542255373, 232845}
4,8,{5, 1, 1},{0, 185222, 349199936, 38904468272, 875536072918, 6040791607068, 15305221999268, 6040791607068, 875536072918, 38904468272, 349199936, 185222, 0}
4,8,{5, 2, 1},{1, 1392486, 1432249762, 126492863631, 2528755674912, 16374650501941, 40330790741211, 16374650501941, 2528755674912, 126492863631, 1432249762, 1392486, 1}
4,8,{5, 2, 2},{70, 8925146, 5632897595, 404988997560, 7262283992780, 44322828083624, 106302916623249, 44322828083624, 7262283992780, 404988997560, 5632897595, 8925146, 70}
4,8,{5, 3, 1},{69, 7880307, 4803694125, 342314730149, 6125719593323, 37380866646057, 89670563132654, 37380866646057, 6125719593323, 342314730149, 4803694125, 7880307, 69}
4,8,{5, 3, 2},{1763, 44432076, 18199261682, 1080618070979, 17499245052736, 101037125730069, 236375499885599, 101037125730069, 17499245052736, 1080618070979, 18199261682, 44432076, 1763}
4,8,{5, 3, 3},{24694, 198529739, 56792350248, 2843400612032, 41921057977497, 229808787454282, 525188710408752, 229808787454282, 41921057977497, 2843400612032, 56792350248, 198529739, 24694}
4,8,{5, 4, 1},{1694, 42813865, 17579225535, 1045513308974, 16950733422029, 97947761336184, 229240369366463, 97947761336184, 16950733422029, 1045513308974, 17579225535, 42813865, 1694}
4,8,{5, 4, 2},{24626, 218148381, 64178309739, 3243647259936, 47987657140683, 263396835674018, 602189215018961, 263396835674018, 47987657140683, 3243647259936, 64178309739, 218148381, 24626}
4,8,{5, 4, 3},{232777, 884410421, 191992861334, 8335145284303, 113189275155777, 592191722561773, 1324714769352839, 592191722561773, 113189275155777, 8335145284303, 191992861334, 884410421, 232777}
4,8,{5, 4, 4},{1646427, 3527371623, 605939605114, 23199774668899, 292641574787215, 1467644284320603, 3219762607506063, 1467644284320603, 292641574787215, 23199774668899, 605939605114, 3527371623, 1646427}
4,8,{5, 5, 1},{22932, 278600598, 89948760276, 4722662217300, 71134169438430, 393845995323152, 903650455798636, 393845995323152, 71134169438430, 4722662217300, 89948760276, 278600598, 22932}
4,8,{5, 5, 2},{231084, 1265569104, 308702028681, 14065359460784, 195350858388770, 1033015949330046, 2320837019715155, 1033015949330046, 195350858388770, 14065359460784, 308702028681, 1265569104, 231084}
4,8,{5, 5, 3},{1644802, 4541678967, 852929461532, 33997986692656, 437563698828065, 2216733025890546, 4883887498387956, 2216733025890546, 437563698828065, 33997986692656, 852929461532, 4541678967, 1644802}
4,8,{5, 5, 4},{9341716, 15609052369, 2373991916691, 84461145449966, 1016907456440365, 4958665623705722, 10734642334553195, 4958665623705722, 1016907456440365, 84461145449966, 2373991916691, 15609052369, 9341716}
4,8,{5, 5, 5},{44532630, 56994717762, 7630244473608, 251899061047992, 2895187076151030, 13733180771851562, 29346964582857940, 13733180771851562, 2895187076151030, 251899061047992, 7630244473608, 56994717762, 44532630}
4,8,{6, 1, 1},{1, 6283404, 7899455012, 732430716193, 14814342400150, 96025837318265, 236281574107751, 96025837318265, 14814342400150, 732430716193, 7899455012, 6283404, 1}
4,8,{6, 2, 1},{69, 33801548, 27467303206, 2135957109575, 39415630007980, 243097068132295, 584979051950375, 243097068132295, 39415630007980, 2135957109575, 27467303206, 33801548, 69}
4,8,{6, 2, 2},{1762, 166150039, 93122441587, 6169430646708, 104492562419209, 614855424650954, 1448527011802917, 614855424650954, 104492562419209, 6169430646708, 93122441587, 166150039, 1762}
4,8,{6, 3, 1},{1694, 139632630, 75370248031, 4946226143378, 83592188907546, 491801829506262, 1158862260548803, 491801829506262, 83592188907546, 4946226143378, 75370248031, 139632630, 1694}
4,8,{6, 3, 2},{24625, 633421578, 249531356698, 14158444436443, 220865248489330, 1242843820178199, 2870028757131359, 1242843820178199, 220865248489330, 14158444436443, 249531356698, 633421578, 24625}
4,8,{6, 3, 3},{232708, 2245436032, 653825730809, 32217006741012, 465358297057238, 2510117804071778, 5686979530309855, 2510117804071778, 465358297057238, 32217006741012, 653825730809, 2245436032, 232708}
4,8,{6, 4, 1},{22932, 526180371, 201147964343, 11323521895404, 176333373911933, 992253166446872, 2291926652156985, 992253166446872, 176333373911933, 11323521895404, 201147964343, 526180371, 22932}
4,8,{6, 4, 2},{231083, 2236628481, 651837963848, 32133168505353, 464271459788385, 2504666157118815, 5675079888890459, 2504666157118815, 464271459788385, 32133168505353, 651837963848, 2236628481, 231083}
4,8,{6, 4, 3},{1644734, 7456390095, 1671970292257, 72462031619534, 974298225197037, 5049771538768290, 11235910153390861, 5049771538768290, 974298225197037, 72462031619534, 1671970292257, 7456390095, 1644734}
4,8,{6, 4, 4},{9340091, 23374114653, 4174790904644, 160979481085661, 2024901938934261, 10108439609694047, 22110240112701067, 10108439609694047, 2024901938934261, 160979481085661, 4174790904644, 23374114653, 9340091}
4,8,{6, 5, 1},{208152, 2062663518, 606636640013, 30057802040992, 435678708323228, 2354999663562666, 5340948098796415, 2354999663562666, 435678708323228, 30057802040992, 606636640013, 2062663518, 208152}
4,8,{6, 5, 2},{1621871, 8262178636, 1917854187010, 84209875823035, 1138603812725952, 5916007804589897, 13175941634325143, 5916007804589897, 1138603812725952, 84209875823035, 1917854187010, 8262178636, 1621871}
4,8,{6, 5, 3},{9318853, 25914983922, 4782273273826, 186796152254251, 2363068621785418, 11827077033854211, 25895617752997703, 11827077033854211, 2363068621785418, 186796152254251, 4782273273826, 25914983922, 9318853}
4,8,{6, 5, 4},{44511392, 76047395629, 11491073744253, 403833506009234, 4805605056861439, 23231274575795696, 50063831422759501, 23231274575795696, 4805605056861439, 403833506009234, 11491073744253, 76047395629, 44511392}
4,8,{6, 5, 5},{184173885, 227638733800, 29664662210308, 958994336427293, 10851869195284430, 50945955723575081, 108307968321598027, 50945955723575081, 10851869195284430, 958994336427293, 29664662210308, 227638733800, 184173885}
4,8,{6, 6, 1},{1413720, 9231239798, 2325511136175, 106013246361652, 1461766215790300, 7673983630204522, 17168671837146529, 7673983630204522, 1461766215790300, 106013246361652, 2325511136175, 9231239798, 1413720}
4,8,{6, 6, 2},{9110770, 34488880259, 7067596440975, 289197700590680, 3744386959070493, 18961823775998650, 41724930840682341, 18961823775998650, 3744386959070493, 289197700590680, 7067596440975, 34488880259, 9110770}
4,8,{6, 6, 3},{44304934, 100414353466, 16804769553515, 619004214936048, 7545077303243780, 36926664150542000, 79999085409576361, 36926664150542000, 7545077303243780, 619004214936048, 16804769553515, 100414353466, 44304934}
4,8,{6, 6, 4},{183988665, 270949756793, 37849416072306, 1266329942111371, 14597016615959845, 69207678803020981, 147770205324807439, 69207678803020981, 14597016615959845, 1266329942111371, 37849416072306, 270949756793, 183988665}
4,8,{6, 6, 5},{677070436, 730703862962, 88594491814833, 2738122353612254, 30098200676268888, 138828068585298790, 292670493010749621, 138828068585298790, 30098200676268888, 2738122353612254, 88594491814833, 730703862962, 677070436}
